DATA ATUALIZACAO,Ticker,Ativo permanente,Capex,Capital de giro,Capital investido (medio),Despesas operacionais,Dívida Líquida,Dividendos,EBIT ajustado,EBITDA ajustado,FCFE,Lucro bruto,Lucro líquido ajustado,Net debt/EBITDA,Patrimônio líquido,Receita líquida,Resultado financeiro,Ano Referência,P/E,CDI,% Portfolio,Mkt Cap,Ajuste mkt cap,TIR
11/28/2023,RAIL3,,,,,,,,,,,,3206.8,,,,,2026,,,0.0433,42068.43,0.0,0.0
11/28/2023,RENT3,,,,,,,,,,,,2706.0,,,,,2023,,,0.0977,63081.71,0.0,0.0
11/28/2023,RENT3,,,,,,,,,,,,3729.0,,,,,2024,,,0.0977,63081.71,0.0,0.0
11/28/2023,RENT3,,,,,,,,,,,,4752.0,,,,,2025,,,0.0977,63081.71,0.0,0.0
11/28/2023,RENT3,,,,,,,,,,,,5590.0,,,,,2026,,,0.0977,63081.71,0.0,0.0
11/28/2023,SGML,,,,,,,,,,,,180.41,,,,,2023,,,0.1273,3251.66,0.0,0.0
11/28/2023,SGML,,,,,,,,,,,,1053.88,,,,,2024,,,0.1273,3251.66,0.0,0.0
11/28/2023,SGML,,,,,,,,,,,,1053.19,,,,,2025,,,0.1273,3251.66,0.0,0.0
11/28/2023,SGML,,,,,,,,,,,,1147.01,,,,,2026,,,0.1273,3251.66,0.0,0.0
11/28/2023,SMFT3,,,,,,,,,,,,469.28,,,,,2023,,,0.0326,13131.83,0.0,0.0
11/28/2023,SMFT3,,,,,,,,,,,,656.04,,,,,2024,,,0.0326,13131.83,0.0,0.0
11/28/2023,SMFT3,,,,,,,,,,,,997.98,,,,,2025,,,0.0326,13131.83,0.0,0.0
11/28/2023,SMFT3,,,,,,,,,,,,1332.14,,,,,2026,,,0.0326,13131.83,0.0,0.0
11/28/2023,STNE,,,,,,,,,,,,1387.93,,,,,2023,,,0.1014,22880.94,0.0,0.0
11/28/2023,STNE,,,,,,,,,,,,1958.94,,,,,2024,,,0.1014,22880.94,0.0,0.0
11/28/2023,STNE,,,,,,,,,,,,2526.47,,,,,2025,,,0.1014,22880.94,0.0,0.0
1/4/2024,STNE,,,,,,,,,,,,3224.46,,,,,2026,,,0.1014,22880.94,0.0,0.0
1/4/2024,EQTL3,,,,,,,,,,,,2121.0,,,,,2023,10.0,,0.0833,39355.84,0.0,0.0
1/4/2024,EQTL3,,,,,,,,,,,,3432.0,,,,,2024,10.0,,0.0833,39355.84,0.0,0.0
1/4/2024,EQTL3,,,,,,,,,,,,4735.0,,,,,2025,10.0,,0.0833,39355.84,0.0,0.0
1/4/2024,EQTL3,,,,,,,,,,,,5505.0,,,,,2026,10.0,,0.0833,39355.84,0.0,0.0
1/4/2024,GGPS3,,,,,,,,,,,,675.06,,,,,2023,14.0,,0.0435,12300.72,0.0,0.0
1/4/2024,GGPS3,,,,,,,,,,,,856.24,,,,,2024,14.0,,0.0435,12300.72,0.0,0.0
1/4/2024,GGPS3,,,,,,,,,,,,1060.31,,,,,2025,14.0,,0.0435,12300.72,0.0,0.0
1/4/2024,GGPS3,,,,,,,,,,,,1273.6,,,,,2026,14.0,,0.0435,12300.72,0.0,0.0
1/4/2024,HAPV3,,,,,,,,,,,,492.7,,,,,2023,13.5,,0.1115,30987.19,5492.78,0.0
1/4/2024,HAPV3,,,,,,,,,,,,1754.34,,,,,2024,13.5,,0.1115,30987.19,5492.78,0.0
1/4/2024,HAPV3,,,,,,,,,,,,2469.42,,,,,2025,13.5,,0.1115,30987.19,5492.78,0.0
1/4/2024,HAPV3,,,,,,,,,,,,3336.58,,,,,2026,13.5,,0.1115,30987.19,5492.78,0.0
1/4/2024,INTB3,,,,,,,,,,,,520.6,,,,,2023,12.0,,0.0587,6814.31,0.0,0.0
1/4/2024,INTB3,,,,,,,,,,,,654.56,,,,,2024,12.0,,0.0587,6814.31,0.0,0.0
1/4/2024,INTB3,,,,,,,,,,,,795.58,,,,,2025,12.0,,0.0587,6814.31,0.0,0.0
1/4/2024,INTB3,,,,,,,,,,,,950.62,,,,,2026,12.0,,0.0587,6814.31,0.0,0.0
1/4/2024,MELI,,,,,,,,,,,,1275.14,,,,,2023,30.0,,0.0607,76819.15,0.0,0.0
1/4/2024,MELI,,,,,,,,,,,,2156.29,,,,,2024,30.0,,0.0607,76819.15,0.0,0.0
1/4/2024,MELI,,,,,,,,,,,,3122.54,,,,,2025,30.0,,0.0607,76819.15,0.0,0.0
1/4/2024,MELI,,,,,,,,,,,,4071.9,,,,,2026,30.0,,0.0607,76819.15,0.0,0.0
1/4/2024,RAIL3,,,,,,,,,,,,722.15,,,,,2023,21.0,,0.0432,41549.06,0.0,0.0
1/4/2024,RAIL3,,,,,,,,,,,,1793.98,,,,,2024,21.0,,0.0432,41549.06,0.0,0.0
1/4/2024,RAIL3,,,,,,,,,,,,2312.22,,,,,2025,21.0,,0.0432,41549.06,0.0,0.0
1/4/2024,RAIL3,,,,,,,,,,,,3129.93,,,,,2026,21.0,,0.0432,41549.06,0.0,0.0
1/4/2024,RENT3,,,,,,,,,,,,2502.0,,,,,2023,15.0,,0.0971,63916.79,2033.94,0.0
1/4/2024,RENT3,,,,,,,,,,,,3751.0,,,,,2024,15.0,,0.0971,63916.79,2033.94,0.0
1/4/2024,RENT3,,,,,,,,,,,,4997.0,,,,,2025,15.0,,0.0971,63916.79,2033.94,0.0
1/4/2024,RENT3,,,,,,,,,,,,6003.0,,,,,2026,15.0,,0.0971,63916.79,2033.94,0.0
1/4/2024,SGML,,,,,,,,,,,,86.0,,,,,2023,6.0,,0.1083,3205.32,0.0,0.0
1/4/2024,SGML,,,,,,,,,,,,162.0,,,,,2024,6.0,,0.1083,3205.32,0.0,0.0
1/4/2024,SGML,,,,,,,,,,,,514.0,,,,,2025,6.0,,0.1083,3205.32,0.0,0.0
1/4/2024,SGML,,,,,,,,,,,,848.0,,,,,2026,6.0,,0.1083,3205.32,0.0,0.0
1/4/2024,SMFT3,,,,,,,,,,,,481.53,,,,,2023,15.0,,0.0362,14409.84,0.0,0.0
1/4/2024,SMFT3,,,,,,,,,,,,684.11,,,,,2024,15.0,,0.0362,14409.84,0.0,0.0
1/4/2024,SMFT3,,,,,,,,,,,,1095.66,,,,,2025,15.0,,0.0362,14409.84,0.0,0.0
1/4/2024,SMFT3,,,,,,,,,,,,1493.04,,,,,2026,15.0,,0.0362,14409.84,0.0,0.0
1/4/2024,STNE,,,,,,,,,,,,1387.93,,,,,2023,10.5,,0.1017,25689.88,0.0,0.0
1/4/2024,STNE,,,,,,,,,,,,1958.94,,,,,2024,10.5,,0.1017,25689.88,0.0,0.0
1/4/2024,STNE,,,,,,,,,,,,2526.47,,,,,2025,10.5,,0.1017,25689.88,0.0,0.0
1/11/2024,STNE,,,,,,,,,,,,3224.46,,,,,2026,10.5,,0.1017,25689.88,0.0,0.0
1/11/2024,EQTL3,,,,,,,,,,,,2121.0,,,,,2023,10.0,,0.0809,39999.66,0.0,0.0
1/11/2024,EQTL3,,,,,,,,,,,,3432.0,,,,,2024,10.0,,0.0809,39999.66,0.0,0.0
1/11/2024,EQTL3,,,,,,,,,,,,4735.0,,,,,2025,10.0,,0.0809,39999.66,0.0,0.0
1/11/2024,EQTL3,,,,,,,,,,,,5505.0,,,,,2026,10.0,,0.0809,39999.66,0.0,0.0
1/11/2024,GGPS3,,,,,,,,,,,,675.06,,,,,2023,14.0,,0.0434,12354.49,0.0,0.0
1/11/2024,GGPS3,,,,,,,,,,,,856.24,,,,,2024,14.0,,0.0434,12354.49,0.0,0.0
1/11/2024,GGPS3,,,,,,,,,,,,1060.31,,,,,2025,14.0,,0.0434,12354.49,0.0,0.0
1/11/2024,GGPS3,,,,,,,,,,,,1273.6,,,,,2026,14.0,,0.0434,12354.49,0.0,0.0
1/11/2024,HAPV3,,,,,,,,,,,,492.7,,,,,2023,13.5,,0.1155,32645.88,5492.78,0.0
1/11/2024,HAPV3,,,,,,,,,,,,1754.34,,,,,2024,13.5,,0.1155,32645.88,5492.78,0.0
1/11/2024,HAPV3,,,,,,,,,,,,2469.42,,,,,2025,13.5,,0.1155,32645.88,5492.78,0.0
1/11/2024,HAPV3,,,,,,,,,,,,3336.58,,,,,2026,13.5,,0.1155,32645.88,5492.78,0.0
1/11/2024,INTB3,,,,,,,,,,,,520.6,,,,,2023,12.0,,0.0562,6552.22,0.0,0.0
1/11/2024,INTB3,,,,,,,,,,,,654.56,,,,,2024,12.0,,0.0562,6552.22,0.0,0.0
1/11/2024,INTB3,,,,,,,,,,,,795.58,,,,,2025,12.0,,0.0562,6552.22,0.0,0.0
1/11/2024,INTB3,,,,,,,,,,,,950.62,,,,,2026,12.0,,0.0562,6552.22,0.0,0.0
1/11/2024,MELI,,,,,,,,,,,,1275.14,,,,,2023,30.0,,0.061,80474.6,0.0,0.0
1/11/2024,MELI,,,,,,,,,,,,2156.29,,,,,2024,30.0,,0.061,80474.6,0.0,0.0
1/11/2024,MELI,,,,,,,,,,,,3122.54,,,,,2025,30.0,,0.061,80474.6,0.0,0.0
1/11/2024,MELI,,,,,,,,,,,,4071.9,,,,,2026,30.0,,0.061,80474.6,0.0,0.0
1/11/2024,RAIL3,,,,,,,,,,,,722.15,,,,,2023,21.0,,0.043,42866.02,0.0,0.0
1/11/2024,RAIL3,,,,,,,,,,,,1793.98,,,,,2024,21.0,,0.043,42866.02,0.0,0.0
1/11/2024,RAIL3,,,,,,,,,,,,2312.22,,,,,2025,21.0,,0.043,42866.02,0.0,0.0
1/11/2024,RAIL3,,,,,,,,,,,,3129.93,,,,,2026,21.0,,0.043,42866.02,0.0,0.0
1/11/2024,RENT3,,,,,,,,,,,,2502.0,,,,,2023,15.0,,0.0916,65396,2033.94,0.0
1/11/2024,RENT3,,,,,,,,,,,,3751.0,,,,,2024,15.0,,0.0916,65396,2033.94,0.0
1/11/2024,RENT3,,,,,,,,,,,,4997.0,,,,,2025,15.0,,0.0916,65396,2033.94,0.0
1/11/2024,RENT3,,,,,,,,,,,,6003.0,,,,,2026,15.0,,0.0916,65396,2033.94,0.0
1/11/2024,SGML,,,,,,,,,,,,86.0,,,,,2023,6.0,,0.095,2854.89,0.0,0.0
1/11/2024,SGML,,,,,,,,,,,,162.0,,,,,2024,6.0,,0.095,2854.89,0.0,0.0
1/11/2024,SGML,,,,,,,,,,,,514.0,,,,,2025,6.0,,0.095,2854.89,0.0,0.0
1/11/2024,SGML,,,,,,,,,,,,848.0,,,,,2026,6.0,,0.095,2854.89,0.0,0.0
1/11/2024,SMFT3,,,,,,,,,,,,481.53,,,,,2023,15.0,,0.0409,14884.69,0.0,0.0
1/11/2024,SMFT3,,,,,,,,,,,,684.11,,,,,2024,15.0,,0.0409,14884.69,0.0,0.0
1/11/2024,SMFT3,,,,,,,,,,,,1095.66,,,,,2025,15.0,,0.0409,14884.69,0.0,0.0
1/11/2024,SMFT3,,,,,,,,,,,,1493.04,,,,,2026,15.0,,0.0409,14884.69,0.0,0.0
1/11/2024,STNE,,,,,,,,,,,,1387.93,,,,,2023,10.5,,0.0991,26130.78,0.0,0.0
1/11/2024,STNE,,,,,,,,,,,,1958.94,,,,,2024,10.5,,0.0991,26130.78,0.0,0.0
1/11/2024,STNE,,,,,,,,,,,,2526.47,,,,,2025,10.5,,0.0991,26130.78,0.0,0.0
1/18/2024,STNE,,,,,,,,,,,,3224.46,,,,,2026,10.5,,0.0991,26130.78,0.0,0.0
1/18/2024,EQTL3,,,,,,,,,,,,2121.0,,,,,2023,10.0,,0.0818,39689.94,0.0,0.0
1/18/2024,EQTL3,,,,,,,,,,,,3432.0,,,,,2024,10.0,,0.0818,39689.94,0.0,0.0
1/18/2024,EQTL3,,,,,,,,,,,,4735.0,,,,,2025,10.0,,0.0818,39689.94,0.0,0.0
1/18/2024,EQTL3,,,,,,,,,,,,5505.0,,,,,2026,10.0,,0.0818,39689.94,0.0,0.0
1/18/2024,GGPS3,,,,,,,,,,,,675.06,,,,,2023,14.0,,0.0437,12233.5,0.0,0.0
1/18/2024,GGPS3,,,,,,,,,,,,856.24,,,,,2024,14.0,,0.0437,12233.5,0.0,0.0
1/18/2024,GGPS3,,,,,,,,,,,,1060.31,,,,,2025,14.0,,0.0437,12233.5,0.0,0.0
1/18/2024,GGPS3,,,,,,,,,,,,1273.6,,,,,2026,14.0,,0.0437,12233.5,0.0,0.0
1/18/2024,HAPV3,,,,,,,,,,,,432.97,,,,,2023,13.5,,0.1126,30157.85,5492.78,0.0
1/18/2024,HAPV3,,,,,,,,,,,,1560.07,,,,,2024,13.5,,0.1126,30157.85,5492.78,0.0
1/18/2024,HAPV3,,,,,,,,,,,,2246.86,,,,,2025,13.5,,0.1126,30157.85,5492.78,0.0
1/18/2024,HAPV3,,,,,,,,,,,,2971.8,,,,,2026,13.5,,0.1126,30157.85,5492.78,0.0
1/18/2024,INTB3,,,,,,,,,,,,520.6,,,,,2023,12.0,,0.061,6981.39,0.0,0.0
1/18/2024,INTB3,,,,,,,,,,,,654.56,,,,,2024,12.0,,0.061,6981.39,0.0,0.0
1/18/2024,INTB3,,,,,,,,,,,,795.58,,,,,2025,12.0,,0.061,6981.39,0.0,0.0
1/18/2024,INTB3,,,,,,,,,,,,950.62,,,,,2026,12.0,,0.061,6981.39,0.0,0.0
1/18/2024,MELI,,,,,,,,,,,,1275.14,,,,,2023,30.0,,0.0655,84028.94,0.0,0.0
1/18/2024,MELI,,,,,,,,,,,,2156.29,,,,,2024,30.0,,0.0655,84028.94,0.0,0.0
1/18/2024,MELI,,,,,,,,,,,,3122.54,,,,,2025,30.0,,0.0655,84028.94,0.0,0.0
1/18/2024,MELI,,,,,,,,,,,,4071.9,,,,,2026,30.0,,0.0655,84028.94,0.0,0.0
1/18/2024,RAIL3,,,,,,,,,,,,722.15,,,,,2023,21.0,,0.0413,40380.5,0.0,0.0
1/18/2024,RAIL3,,,,,,,,,,,,1793.98,,,,,2024,21.0,,0.0413,40380.5,0.0,0.0
1/18/2024,RAIL3,,,,,,,,,,,,2312.22,,,,,2025,21.0,,0.0413,40380.5,0.0,0.0
1/18/2024,RAIL3,,,,,,,,,,,,3129.93,,,,,2026,21.0,,0.0413,40380.5,0.0,0.0
1/18/2024,RENT3,,,,,,,,,,,,2502.0,,,,,2023,15.0,,0.0907,63627.38,2033.94,0.0
1/18/2024,RENT3,,,,,,,,,,,,3751.0,,,,,2024,15.0,,0.0907,63627.38,2033.94,0.0
1/18/2024,RENT3,,,,,,,,,,,,4997.0,,,,,2025,15.0,,0.0907,63627.38,2033.94,0.0
1/18/2024,RENT3,,,,,,,,,,,,6003.0,,,,,2026,15.0,,0.0907,63627.38,2033.94,0.0
1/18/2024,SGML,,,,,,,,,,,,86.0,,,,,2023,6.0,,0.0926,2707.05,0.0,0.0
1/18/2024,SGML,,,,,,,,,,,,162.0,,,,,2024,6.0,,0.0926,2707.05,0.0,0.0
1/18/2024,SGML,,,,,,,,,,,,514.0,,,,,2025,6.0,,0.0926,2707.05,0.0,0.0
1/18/2024,SGML,,,,,,,,,,,,848.0,,,,,2026,6.0,,0.0926,2707.05,0.0,0.0
1/18/2024,SMFT3,,,,,,,,,,,,477.84,,,,,2023,15.0,,0.0459,14761.58,0.0,0.0
1/18/2024,SMFT3,,,,,,,,,,,,684.8,,,,,2024,15.0,,0.0459,14761.58,0.0,0.0
1/18/2024,SMFT3,,,,,,,,,,,,1076.44,,,,,2025,15.0,,0.0459,14761.58,0.0,0.0
1/18/2024,SMFT3,,,,,,,,,,,,1450.4,,,,,2026,15.0,,0.0459,14761.58,0.0,0.0
1/18/2024,STNE,,,,,,,,,,,,1387.93,,,,,2023,10.5,,0.1009,26982.05,0.0,0.0
1/18/2024,STNE,,,,,,,,,,,,1958.94,,,,,2024,10.5,,0.1009,26982.05,0.0,0.0
1/18/2024,STNE,,,,,,,,,,,,2526.47,,,,,2025,10.5,,0.1009,26982.05,0.0,0.0
1/25/2024,STNE,,,,,,,,,,,,3224.46,,,,,2026,10.5,,0.1009,26982.05,0.0,0.0
1/25/2024,EQTL3,,,,,,,,,,,,2121.0,,,,,2023,10.0,,0.0824,39976.72,0.0,0.0
1/25/2024,EQTL3,,,,,,,,,,,,3432.0,,,,,2024,10.0,,0.0824,39976.72,0.0,0.0
1/25/2024,EQTL3,,,,,,,,,,,,4735.0,,,,,2025,10.0,,0.0824,39976.72,0.0,0.0
1/25/2024,EQTL3,,,,,,,,,,,,5505.0,,,,,2026,10.0,,0.0824,39976.72,0.0,0.0
1/25/2024,GGPS3,,,,,,,,,,,,604.19,,,,,2023,14.0,,0.0448,12838.45,0.0,0.0
1/25/2024,GGPS3,,,,,,,,,,,,724.83,,,,,2024,14.0,,0.0448,12838.45,0.0,0.0
1/25/2024,GGPS3,,,,,,,,,,,,887.73,,,,,2025,14.0,,0.0448,12838.45,0.0,0.0
1/25/2024,GGPS3,,,,,,,,,,,,1062.91,,,,,2026,14.0,,0.0448,12838.45,0.0,0.0
1/25/2024,HAPV3,,,,,,,,,,,,432.97,,,,,2023,13.5,,0.1159,30233.25,5492.78,0.0
1/25/2024,HAPV3,,,,,,,,,,,,1560.07,,,,,2024,13.5,,0.1159,30233.25,5492.78,0.0
1/25/2024,HAPV3,,,,,,,,,,,,2246.86,,,,,2025,13.5,,0.1159,30233.25,5492.78,0.0
1/25/2024,HAPV3,,,,,,,,,,,,2971.8,,,,,2026,13.5,,0.1159,30233.25,5492.78,0.0
1/25/2024,INTB3,,,,,,,,,,,,520.6,,,,,2023,12.0,,0.0648,7086.23,0.0,0.0
1/25/2024,INTB3,,,,,,,,,,,,654.56,,,,,2024,12.0,,0.0648,7086.23,0.0,0.0
1/25/2024,INTB3,,,,,,,,,,,,795.58,,,,,2025,12.0,,0.0648,7086.23,0.0,0.0
1/25/2024,INTB3,,,,,,,,,,,,950.62,,,,,2026,12.0,,0.0648,7086.23,0.0,0.0
1/25/2024,MELI,,,,,,,,,,,,1273.65,,,,,2023,30.0,,0.0679,87912.92,0.0,0.0
1/25/2024,MELI,,,,,,,,,,,,2298.77,,,,,2024,30.0,,0.0679,87912.92,0.0,0.0
1/25/2024,MELI,,,,,,,,,,,,3185.54,,,,,2025,30.0,,0.0679,87912.92,0.0,0.0
1/25/2024,MELI,,,,,,,,,,,,4170.79,,,,,2026,30.0,,0.0679,87912.92,0.0,0.0
1/25/2024,RAIL3,,,,,,,,,,,,771.55,,,,,2023,21.0,,0.0426,41641.81,0.0,0.0
1/25/2024,RAIL3,,,,,,,,,,,,1840.42,,,,,2024,21.0,,0.0426,41641.81,0.0,0.0
1/25/2024,RAIL3,,,,,,,,,,,,2360.84,,,,,2025,21.0,,0.0426,41641.81,0.0,0.0
1/25/2024,RAIL3,,,,,,,,,,,,3137.62,,,,,2026,21.0,,0.0426,41641.81,0.0,0.0
1/25/2024,RENT3,,,,,,,,,,,,2502.0,,,,,2023,15.0,,0.0892,62555.49,2033.94,0.0
1/25/2024,RENT3,,,,,,,,,,,,3751.0,,,,,2024,15.0,,0.0892,62555.49,2033.94,0.0
1/25/2024,RENT3,,,,,,,,,,,,4997.0,,,,,2025,15.0,,0.0892,62555.49,2033.94,0.0
1/25/2024,RENT3,,,,,,,,,,,,6003.0,,,,,2026,15.0,,0.0892,62555.49,2033.94,0.0
1/25/2024,SGML,,,,,,,,,,,,86.0,,,,,2023,6.0,,0.0849,2480.37,0.0,0.0
1/25/2024,SGML,,,,,,,,,,,,162.0,,,,,2024,6.0,,0.0849,2480.37,0.0,0.0
1/25/2024,SGML,,,,,,,,,,,,514.0,,,,,2025,6.0,,0.0849,2480.37,0.0,0.0
1/25/2024,SGML,,,,,,,,,,,,848.0,,,,,2026,6.0,,0.0849,2480.37,0.0,0.0
1/25/2024,SMFT3,,,,,,,,,,,,477.84,,,,,2023,15.0,,0.0479,14556.4,0.0,0.0
1/25/2024,SMFT3,,,,,,,,,,,,684.8,,,,,2024,15.0,,0.0479,14556.4,0.0,0.0
1/25/2024,SMFT3,,,,,,,,,,,,1076.44,,,,,2025,15.0,,0.0479,14556.4,0.0,0.0
1/25/2024,SMFT3,,,,,,,,,,,,1450.4,,,,,2026,15.0,,0.0479,14556.4,0.0,0.0
1/25/2024,STNE,,,,,,,,,,,,1387.93,,,,,2023,10.5,,0.1028,27693.15,0.0,0.0
1/25/2024,STNE,,,,,,,,,,,,1958.94,,,,,2024,10.5,,0.1028,27693.15,0.0,0.0
1/25/2024,STNE,,,,,,,,,,,,2526.47,,,,,2025,10.5,,0.1028,27693.15,0.0,0.0
2/1/2024,STNE,,,,,,,,,,,,3224.46,,,,,2026,10.5,,0.1028,27693.15,0.0,0.0
2/1/2024,EQTL3,,,,,,,,,,,,2121.0,,,,,2023,10.0,,0.0869,41100.89,0.0,0.0
2/1/2024,EQTL3,,,,,,,,,,,,3432.0,,,,,2024,10.0,,0.0869,41100.89,0.0,0.0
2/1/2024,EQTL3,,,,,,,,,,,,4735.0,,,,,2025,10.0,,0.0869,41100.89,0.0,0.0
2/1/2024,EQTL3,,,,,,,,,,,,5505.0,,,,,2026,10.0,,0.0869,41100.89,0.0,0.0
2/1/2024,GGPS3,,,,,,,,,,,,604.19,,,,,2023,14.0,,0.0461,12872.06,0.0,0.0
2/1/2024,GGPS3,,,,,,,,,,,,724.83,,,,,2024,14.0,,0.0461,12872.06,0.0,0.0
2/1/2024,GGPS3,,,,,,,,,,,,887.73,,,,,2025,14.0,,0.0461,12872.06,0.0,0.0
2/1/2024,GGPS3,,,,,,,,,,,,1062.91,,,,,2026,14.0,,0.0461,12872.06,0.0,0.0
2/1/2024,HAPV3,,,,,,,,,,,,432.97,,,,,2023,13.5,,0.116,29479.3,5492.78,0.0
2/1/2024,HAPV3,,,,,,,,,,,,1560.07,,,,,2024,13.5,,0.116,29479.3,5492.78,0.0
2/1/2024,HAPV3,,,,,,,,,,,,2246.86,,,,,2025,13.5,,0.116,29479.3,5492.78,0.0
2/1/2024,HAPV3,,,,,,,,,,,,2971.8,,,,,2026,13.5,,0.116,29479.3,5492.78,0.0
2/1/2024,INTB3,,,,,,,,,,,,520.6,,,,,2023,12.0,,0.0652,6942.08,0.0,0.0
2/1/2024,INTB3,,,,,,,,,,,,654.56,,,,,2024,12.0,,0.0652,6942.08,0.0,0.0
2/1/2024,INTB3,,,,,,,,,,,,795.58,,,,,2025,12.0,,0.0652,6942.08,0.0,0.0
2/1/2024,INTB3,,,,,,,,,,,,950.62,,,,,2026,12.0,,0.0652,6942.08,0.0,0.0
2/1/2024,MELI,,,,,,,,,,,,1273.65,,,,,2023,30.0,,0.07,88392.23,0.0,0.0
2/1/2024,MELI,,,,,,,,,,,,2298.77,,,,,2024,30.0,,0.07,88392.23,0.0,0.0
2/1/2024,MELI,,,,,,,,,,,,3185.54,,,,,2025,30.0,,0.07,88392.23,0.0,0.0
2/1/2024,MELI,,,,,,,,,,,,4170.79,,,,,2026,30.0,,0.07,88392.23,0.0,0.0
2/1/2024,RAIL3,,,,,,,,,,,,771.55,,,,,2023,21.0,,0.0448,42699.08,0.0,0.0
2/1/2024,RAIL3,,,,,,,,,,,,1840.42,,,,,2024,21.0,,0.0448,42699.08,0.0,0.0
2/1/2024,RAIL3,,,,,,,,,,,,2360.84,,,,,2025,21.0,,0.0448,42699.08,0.0,0.0
2/1/2024,RAIL3,,,,,,,,,,,,3137.62,,,,,2026,21.0,,0.0448,42699.08,0.0,0.0
2/1/2024,RENT3,,,,,,,,,,,,2502.0,,,,,2023,15.0,,0.0855,58396.56,2033.94,0.0
2/1/2024,RENT3,,,,,,,,,,,,3391.0,,,,,2024,15.0,,0.0855,58396.56,2033.94,0.0
2/1/2024,RENT3,,,,,,,,,,,,4699.0,,,,,2025,15.0,,0.0855,58396.56,2033.94,0.0
2/1/2024,RENT3,,,,,,,,,,,,5761.0,,,,,2026,15.0,,0.0855,58396.56,2033.94,0.0
2/1/2024,SGML,,,,,,,,,,,,86.0,,,,,2023,6.0,,0.0812,2156.27,0.0,0.0
2/1/2024,SGML,,,,,,,,,,,,78.9,,,,,2024,6.0,,0.0812,2156.27,0.0,0.0
2/1/2024,SGML,,,,,,,,,,,,482.4,,,,,2025,6.0,,0.0812,2156.27,0.0,0.0
2/1/2024,SGML,,,,,,,,,,,,637.5,,,,,2026,6.0,,0.0812,2156.27,0.0,0.0
2/1/2024,SMFT3,,,,,,,,,,,,477.84,,,,,2023,15.0,,0.0488,14462.6,0.0,0.0
2/1/2024,SMFT3,,,,,,,,,,,,665.52,,,,,2024,15.0,,0.0488,14462.6,0.0,0.0
2/1/2024,SMFT3,,,,,,,,,,,,993.6,,,,,2025,15.0,,0.0488,14462.6,0.0,0.0
2/1/2024,SMFT3,,,,,,,,,,,,1351.13,,,,,2026,15.0,,0.0488,14462.6,0.0,0.0
2/1/2024,STNE,,,,,,,,,,,,1387.93,,,,,2023,10.5,,0.1035,27728.51,0.0,0.0
2/1/2024,STNE,,,,,,,,,,,,1958.94,,,,,2024,10.5,,0.1035,27728.51,0.0,0.0
2/1/2024,STNE,,,,,,,,,,,,2526.47,,,,,2025,10.5,,0.1035,27728.51,0.0,0.0
2/8/2024,STNE,,,,,,,,,,,,3224.46,,,,,2026,10.5,,0.1035,27728.51,0.0,0.0
2/8/2024,EQTL3,,,,,,,,,,,,2121.0,,,,,2023,10.0,,0.0859,39276.98,0.0,0.0
2/8/2024,EQTL3,,,,,,,,,,,,3432.0,,,,,2024,10.0,,0.0859,39276.98,0.0,0.0
2/8/2024,EQTL3,,,,,,,,,,,,4735.0,,,,,2025,10.0,,0.0859,39276.98,0.0,0.0
2/8/2024,EQTL3,,,,,,,,,,,,5505.0,,,,,2026,10.0,,0.0859,39276.98,0.0,0.0
2/8/2024,GGPS3,,,,,,,,,,,,604.19,,,,,2023,14.0,,0.0453,12482.2,0.0,0.0
2/8/2024,GGPS3,,,,,,,,,,,,724.83,,,,,2024,14.0,,0.0453,12482.2,0.0,0.0
2/8/2024,GGPS3,,,,,,,,,,,,887.73,,,,,2025,14.0,,0.0453,12482.2,0.0,0.0
2/8/2024,GGPS3,,,,,,,,,,,,1062.91,,,,,2026,14.0,,0.0453,12482.2,0.0,0.0
2/8/2024,HAPV3,,,,,,,,,,,,415.79,,,,,2023,13.5,,0.1035,26161.94,5492.78,0.0
2/8/2024,HAPV3,,,,,,,,,,,,1472.5,,,,,2024,13.5,,0.1035,26161.94,5492.78,0.0
2/8/2024,HAPV3,,,,,,,,,,,,1995.0,,,,,2025,13.5,,0.1035,26161.94,5492.78,0.0
2/8/2024,HAPV3,,,,,,,,,,,,2660.51,,,,,2026,13.5,,0.1035,26161.94,5492.78,0.0
2/8/2024,INTB3,,,,,,,,,,,,520.6,,,,,2023,12.0,,0.0637,6486.7,0.0,0.0
2/8/2024,INTB3,,,,,,,,,,,,654.56,,,,,2024,12.0,,0.0637,6486.7,0.0,0.0
2/8/2024,INTB3,,,,,,,,,,,,795.58,,,,,2025,12.0,,0.0637,6486.7,0.0,0.0
2/8/2024,INTB3,,,,,,,,,,,,950.62,,,,,2026,12.0,,0.0637,6486.7,0.0,0.0
2/8/2024,MELI,,,,,,,,,,,,1273.65,,,,,2023,30.0,,0.0735,87611.08,0.0,0.0
2/8/2024,MELI,,,,,,,,,,,,2298.77,,,,,2024,30.0,,0.0735,87611.08,0.0,0.0
2/8/2024,MELI,,,,,,,,,,,,3185.54,,,,,2025,30.0,,0.0735,87611.08,0.0,0.0
2/8/2024,MELI,,,,,,,,,,,,4170.79,,,,,2026,30.0,,0.0735,87611.08,0.0,0.0
2/8/2024,RAIL3,,,,,,,,,,,,771.55,,,,,2023,21.0,,0.0479,43682.16,0.0,0.0
2/8/2024,RAIL3,,,,,,,,,,,,1840.42,,,,,2024,21.0,,0.0479,43682.16,0.0,0.0
